PC1,PC2,PC3,PC4,species,longitude,latitude
0.11975951575901321,0.0893708912634875,0.15267882503392138,0.5228157384234619,Vespa crabro,6.93,51.68
-1.2130125128393627,1.659749637363909,0.023743752655208644,-0.7921587006642878,Vespa crabro,11.16,49.53
-1.109251049290527,1.0752039439047534,0.4071786812417775,-0.6590748467334266,Vespa crabro,11.16,49.71
-0.10312037393814681,-0.55569260004456,1.742960823461896,-0.5619576734412517,Vespa crabro,14.16,50.55
-0.02568811911427786,1.4819024574192312,-0.7697897366006387,0.6933402332243429,Vespa crabro,4.65,51.9
0.41510694970525064,-1.2360591060148096,-0.9172771813154263,-0.7629356881276051,Vespa crabro,29.53,41.01
-1.8687717548124025,0.6718413866485855,-0.14848246850100427,-0.8671452166730733,Vespa crabro,9,47.77
-0.1921735583244053,0.40419970499287433,-0.9975074375074778,-0.2810644600232398,Vespa crabro,10.25,45.52
0.8093112767811655,-0.507523345091814,0.7821837810341793,-0.1342272081775679,Vespa crabro,-0.07,51.43
-1.3923169870840766,-0.7831034107479112,-1.1849417747024111,-0.4186855422788356,Vespa crabro,10.49,44.58
0.360639963773672,-0.43249020248032727,0.6969764163924675,0.6173439940730161,Vespa crabro,6.2,52.25
-1.0849714533478496,0.31951256899029495,-1.8906879414138236,-0.8353199627218947,Vespa crabro,12.26,46
-2.003727118674548,0.7410954322064089,-1.0378865689368102,0.9470869527503359,Vespa crabro,7.18,51.26
-0.5287217486646973,-1.0977925259732058,-0.5567283397908911,0.8961225431670572,Vespa crabro,-3.54,48.62
0.6031375067580916,-0.4932621020709972,0.427931470555617,0.44607928494298804,Vespa crabro,3.95,51.2
2.495092182620398,-1.0436843896495311,-0.8625248993534104,-1.3923722311617555,Vespa crabro,12.29,41.88
0.3428988822021379,-0.15234186773880495,0.4361636440697351,-0.15932366445910698,Vespa crabro,7.03,50.71
-1.1773754367226656,1.5577020922740967,0.6440982207555137,-1.2044064475329614,Vespa crabro,24.14,45.78
0.09218120198696979,1.2954790203196211,-0.17387578158383693,-0.5081869967867929,Vespa crabro,0.86,48.96
0.9314616837239621,-0.5070932185091171,1.6107624998762375,-0.15614867290153397,Vespa crabro,13.4,52.57
-0.0938942848861538,-0.5193721041392004,0.03201803295200078,0.4619819031417067,Vespa crabro,6.92,51.36
