occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
1636,Vespa velutina,BE,NA,gbif,4.41,50.92,1.0497979164123534,783,23,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.28978333333333334
1641,Vespa velutina,BE,NA,gbif,3.72,51.05,1.0652593612670898,792,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.41717916666666666
1646,Vespa velutina,NA,"Lisboa, PT-LI, PT",inat,-9.15,38.72,1.6865142822265624,703,67,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5717208333333333
1649,Vespa velutina,BE,NA,gbif,3.03,51.21,1.0130767822265625,758,-7,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6102625
1651,Vespa velutina,NA,"4575 Torrão, Portugal",inat,-8.29,41.09,1.3851500511169434,1326,121,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.6542625
1656,Vespa velutina,NA,"Goes, Hilleweg, 4464 JB Goes, Nederland",inat,3.91,51.51,1.0235614776611328,779,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6325208333333333
1679,Vespa velutina,BE,NA,gbif,4.26,51.22,1.0467052459716797,796,3,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.46274583333333336
1684,Vespa velutina,NA,"Urbi-Vouga / Alagoas B, 3810-164, Portugal",inat,-8.61,40.64,1.4932135581970214,978,38,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5839375
1688,Vespa velutina,NA,"50321 Brühl, Deutschland",inat,6.88,50.8,1.005074977874756,678,144,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.5665458333333333
1712,Vespa velutina,CH,NA,gbif,6.35,46.49,1.0434999465942385,1078,573,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.5823041666666666
1715,Vespa velutina,BE,NA,gbif,3.6,50.82,1.0210312843322753,786,27,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5951458333333334
1720,Vespa velutina,BE,NA,gbif,3.88,50.78,1.0213645935058593,779,32,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5552416666666666
1724,Vespa velutina,BE,NA,gbif,3.71,50.98,1.0391103744506835,795,8,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.55435
1738,Vespa velutina,BE,NA,gbif,4.1,50.88,1.040187454223633,782,23,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.49927083333333333
1749,Vespa velutina,BE,NA,gbif,4.18,50.9,1.029301071166992,790,56,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6364625
1752,Vespa velutina,NA,"04800 Gréoux-les-Bains, France",inat,5.89,43.76,1.2667854309082032,734,382,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6519083333333333
1763,Vespa velutina,NL,NA,gbif,5.3,52.1,0.9599833488464355,815,21,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6392875
1768,Vespa velutina,NL,NA,gbif,5.9,51.1,1.0099031448364255,731,32,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.48794166666666666
1769,Vespa velutina,BE,NA,gbif,4.14,50.92,1.040187454223633,782,47,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.45313749999999997
1770,Vespa velutina,NA,"Rue des Bois, Holtz, District Diekirch, LU",inat,5.79,49.8,0.8467562675476075,997,427,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.6009958333333334
1775,Vespa velutina,BE,NA,gbif,3.15,51.18,1.0130767822265625,758,19,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.4619375
1779,Vespa velutina,BE,NA,gbif,4.3,51.13,1.0402281761169434,786,5,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.54365
1783,Vespa velutina,NA,"Hessen, DE",inat,8.71,50.14,1.014552116394043,674,133,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.3352791666666667
1795,Vespa velutina,BE,NA,gbif,5.28,51.04,1.0283103942871097,817,38,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6237208333333333
1797,Vespa velutina,BE,NA,gbif,4.75,50.92,1.0381396293640135,765,32,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.685125
1800,Vespa velutina,DE,NA,gbif,6.9,51.15,1.057521915435791,811,47,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5458041666666666
1803,Vespa velutina,FR,NA,gbif,4.35,46.68,1.0266302108764649,821,291,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.6721125
1808,Vespa velutina,BE,NA,gbif,5,50.78,1.0245490074157717,768,55,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5226666666666666
1809,Vespa velutina,NA,"Álava, Spain",inat,-2.31,42.85,1.0452937126159667,970,775,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.5923083333333333
1819,Vespa velutina,NA,"17310 Lloret de Mar, Prowincja Girona, Hiszpania",inat,2.85,41.73,1.432300853729248,703,160,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.5616708333333333
1820,Vespa velutina,NA,Strebelle kinesport,inat,3.95,50.39,1.006679153442383,777,77,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5959791666666666
1827,Vespa velutina,ES,NA,gbif,1.87,41.55,1.4234187126159668,646,194,194,Warm Temperate,Dry,Forest,Mountains,Warm Temperate Dry,96,139,37,Warm Temperate Dry Forest on Mountains,#608B25,0.6254958333333334
1836,Vespa velutina,BE,NA,gbif,4.04,50.93,1.040187454223633,782,12,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4946041666666667
1839,Vespa velutina,NA,"Av. Canaletes/c. de la Costa, 08290 Cerdanyola del Vallès, Barcelona, España",inat,2.15,41.48,1.5362238883972168,635,140,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.34575
1847,Vespa velutina,BE,NA,gbif,4.39,51.21,1.0570364952087403,798,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6300375
1855,Vespa velutina,NA,"Danton, 29480 Le Relecq-Kerhuon, France",inat,-4.4,48.41,1.126568508148193,1108,49,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.43445833333333334
1859,Vespa velutina,BE,NA,gbif,4.47,51.39,1.0215239524841309,802,20,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.442075
1861,Vespa velutina,NL,NA,gbif,5.9,51.55,0.9829667091369628,754,30,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.7022625
1863,Vespa velutina,BE,NA,gbif,4.76,51.19,1.0255916595458985,796,12,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5950916666666667
1878,Vespa velutina,BE,NA,gbif,4.45,51.16,1.039146900177002,785,16,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6354083333333334
1880,Vespa velutina,NA,"Antigone, 34000 Montpellier, France",inat,3.9,43.61,1.481810665130615,645,28,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5864375
1882,Vespa velutina,NA,"Rodingen Petingen, Luxemburg",inat,5.83,49.54,0.8987051963806152,976,307,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5852333333333333
1883,Vespa velutina,BE,NA,gbif,4.91,50.47,0.9631041526794434,813,142,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5166333333333333
1887,Vespa velutina,NA,"STEINFORT, Gemeng, 8422 Steinfort, Luxembourg",inat,5.91,49.66,0.9034072875976562,936,319,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.7291875
1891,Vespa velutina,BE,NA,gbif,4.02,50.94,1.040187454223633,782,14,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5282208333333334
1893,Vespa velutina,BE,NA,gbif,4.09,51.02,1.0435916900634763,789,3,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5882333333333334
1896,Vespa velutina,NA,"59170 Croix, France",inat,3.15,50.68,1.0312749862670898,735,37,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5950916666666667
1898,Vespa velutina,BE,NA,gbif,4.76,51.09,1.0428604125976562,774,8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.46544583333333334
1899,Vespa velutina,NL,NA,gbif,4.45,52.05,0.971110725402832,849,-3,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.46450833333333336
1900,Vespa velutina,NL,NA,gbif,5.9,50.85,0.9916646003723144,781,129,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B,0.4339166666666667
1905,Vespa velutina,NA,"Santander - Cànem, Sant Andreu, 08020 Barcelona, España",inat,2.2,41.43,1.557114028930664,615,11,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.4241916666666667
1911,Vespa velutina,BE,NA,gbif,4.45,51.22,1.0570364952087403,798,4,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5949208333333333
1912,Vespa velutina,BE,NA,gbif,3.78,51,1.0391103744506835,795,15,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.3674375
1925,Vespa velutina,BE,NA,gbif,4.68,50.86,1.0381396293640135,765,45,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5884666666666667
1933,Vespa velutina,NL,NA,gbif,5.1,51.35,0.9912364959716796,790,34,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5751
1934,Vespa velutina,NA,"Parc de l'Europe, 1466 Dommeldange Luxemburg, Luxembourg",inat,6.14,49.64,0.9220864295959472,866,314,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5206708333333333
1945,Vespa velutina,PT,NA,gbif,-9.14,38.6,1.6673786163330078,687,49,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.4881583333333333
1947,Vespa velutina,NA,"54 Manderscheid, Deutschland",inat,6.81,50.09,0.8217854499816895,935,365,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.4832
1953,Vespa velutina,BE,NA,gbif,4.38,51.1,1.039146900177002,785,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6258083333333333
1956,Vespa velutina,BE,NA,gbif,4.82,50.92,1.0381396293640135,765,42,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.53835
1957,Vespa velutina,NA,"Santiago de Compostela, Corunha, Espanha",inat,-8.54,42.88,1.3204468727111816,1585,275,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5353708333333334
1967,Vespa velutina,CH,NA,gbif,6.14,46.23,0.973855209350586,1039,396,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.7136041666666667
1968,Vespa velutina,BE,NA,gbif,4.42,51.2,1.0570364952087403,798,12,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5411208333333334
1975,Vespa velutina,NL,NA,gbif,5.05,51.6,0.9860114097595216,794,14,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6538791666666667
1977,Vespa velutina,NA,"Frileuse, 76610 Le Havre, France",inat,0.15,49.51,1.1144232749938965,755,45,177,Warm Temperate,Moist,Settlement,Tablelands,Warm Temperate Moist,62,63,152,Warm Temperate Moist Settlement on Tablelands,#3E3F98,0.5855541666666667
1981,Vespa velutina,NA,"Sicó/Alvaiazere, Pussos, Centro, PT",inat,-8.39,39.78,1.5509208679199218,853,286,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.38349583333333337
1985,Vespa velutina,NA,"76307 Karlsbad-Spielberg, Deutschland",inat,8.47,48.9,0.9595218658447264,1036,304,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.24459583333333335
1986,Vespa velutina,BE,NA,gbif,5.59,51.04,0.9810802459716796,756,76,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4696125
1989,Vespa velutina,BE,NA,gbif,2.76,50.78,1.0040645599365234,718,76,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.7192583333333333
1992,Vespa velutina,NA,"Schiltigheim, France",inat,7.71,48.61,1.061342716217041,735,148,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5305083333333334
2002,Vespa velutina,BE,NA,gbif,4.39,51.14,1.039146900177002,785,13,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5361333333333334
2012,Vespa velutina,BE,NA,gbif,3.43,50.89,1.0440187454223633,791,12,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5382375
2036,Vespa velutina,NL,NA,gbif,4.4,51.55,1.0125802040100098,791,-1,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.3201875
2047,Vespa velutina,BE,NA,gbif,3.51,50.88,1.0466250419616698,795,54,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5471416666666666
2058,Vespa velutina,NA,"Mape, Busturia, Bizkaia, ES",inat,-2.71,43.37,1.3266465187072751,1220,161,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.698775
2071,Vespa velutina,NL,NA,gbif,4.15,51.85,0.9975513458251952,810,-2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6228
2072,Vespa velutina,NA,"2080 Almeirim, Portugal",inat,-8.62,39.21,1.6496406555175782,696,22,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6826833333333333
2074,Vespa velutina,FR,NA,gbif,2.28,50.71,1.0343145370483398,673,39,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5794916666666666
2076,Vespa velutina,NA,"Luxembourg, LU-LU, LU",inat,6.13,49.59,0.9220864295959472,866,290,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.30316666666666664
2080,Vespa velutina,BE,NA,gbif,4.18,51.17,1.0467052459716797,796,16,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5603291666666667
2087,Vespa velutina,CH,NA,gbif,7.58,47.56,1.0200145721435547,805,275,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5632916666666666
2097,Vespa velutina,NA,"4775-273 Viatodos, Portugal",inat,-8.56,41.46,1.4215146064758302,1449,92,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.47405
2103,Vespa velutina,BE,NA,gbif,4.68,50.85,1.0381396293640135,765,45,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5156291666666667
2105,Vespa velutina,BE,NA,gbif,4.43,51.03,1.039146900177002,785,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5928208333333334
2107,Vespa velutina,NL,NA,gbif,5.05,51.55,0.9860114097595216,794,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.41744166666666666
2109,Vespa velutina,NA,"Watermael, Watermael-Boitsfort, Belgium",inat,4.4,50.81,1.0074718475341795,805,96,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.3039
2110,Vespa velutina,NL,NA,gbif,6,51.4,1.005424976348877,735,31,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.37083333333333335
2113,Vespa velutina,BE,NA,gbif,4.36,51.17,1.0570364952087403,798,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6074291666666667
2128,Vespa velutina,NA,"69118 Heidelberg-Ziegelhausen, Germany",inat,8.75,49.43,0.9509333610534668,953,315,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.4401333333333333
2138,Vespa velutina,NA,"34140 Loupian, France",inat,3.61,43.45,1.5087735176086423,593,29,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5268791666666667
2142,Vespa velutina,BE,NA,gbif,4.45,51.12,1.039146900177002,785,17,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6872166666666667
2144,Vespa velutina,BE,NA,gbif,3.98,50.92,1.0294885635375977,792,35,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.602125
2164,Vespa velutina,BE,NA,gbif,3.34,51.14,1.0276729583740234,812,9,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6328916666666666
2165,Vespa velutina,NL,NA,gbif,5.7,51.55,0.9794114112854004,751,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4386833333333333
2174,Vespa velutina,BE,NA,gbif,3.71,51,1.0391103744506835,795,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.58455
2188,Vespa velutina,NA,Hollerich Luxembourg,inat,6.12,49.61,0.9220864295959472,866,297,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5724041666666667
2197,Vespa velutina,NA,Gelida,inat,1.87,41.45,1.4701176643371583,644,137,185,Warm Temperate,Dry,Settlement,Mountains,Warm Temperate Dry,144,124,59,Warm Temperate Dry Settlement on Mountains,#907C3B,0.6289541666666667
2201,Vespa velutina,BE,NA,gbif,2.87,50.9,1.0072551727294925,735,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6643958333333333
2202,Vespa velutina,NA,"Lisbon, Portugal",inat,-9.15,38.77,1.6865142822265624,703,111,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6829291666666667
2203,Vespa velutina,NA,"Nijmegen, Neerbosscheweg, 6544 ZD Nijmegen, Nederland",inat,5.82,51.83,0.9782135009765623,760,13,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.61625
2214,Vespa velutina,NA,"Parc Naturel Régional des Baronnies Provençales, Venterol, Auvergne-Rhône-Alpes, FR",inat,5.12,44.38,1.148381233215332,957,475,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.4679041666666667
2219,Vespa velutina,NA,"Guipúzcoa, España",inat,-2.34,43.29,1.2710551261901857,1203,101,171,Warm Temperate,Moist,Grassland,Mountains,Warm Temperate Moist,86,129,14,Warm Temperate Moist Grassland on Mountains,#56810E,0.49141250000000003
2226,Vespa velutina,BE,NA,gbif,4.98,50.99,1.0436156272888184,766,38,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.5525125
2229,Vespa velutina,NA,"MERSCH, Lankheck, 7514 Mersch, Luxemburg",inat,6.1,49.74,0.9069146156311036,834,238,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.4896375
2236,Vespa velutina,BE,NA,gbif,5,51.3,1.0263051986694336,792,24,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.461725
2237,Vespa velutina,BE,NA,gbif,4.5,51.02,1.0294468879699707,777,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.2960125
2239,Vespa velutina,NA,"70376, 70376 Stuttgart, Deutschland",inat,9.21,48.81,0.9237000465393066,744,239,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6268083333333333
2244,Vespa velutina,NA,"Lörrach, DE-BW, DE",inat,7.66,47.71,1.001968765258789,820,405,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.5786875
2258,Vespa velutina,BE,NA,gbif,4.47,51.2,1.0570364952087403,798,9,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5314291666666666
2262,Vespa velutina,BE,NA,gbif,4.68,50.86,1.0381396293640135,765,45,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5295666666666666
2263,Vespa velutina,BE,NA,gbif,3.71,51.11,1.0652593612670898,792,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.540125
2271,Vespa velutina,NA,"Bel-Air, 75012 Paris, France",inat,2.46,48.84,1.144812488555908,641,78,163,Warm Temperate,Moist,Forest,Hills,Warm Temperate Moist,47,146,24,Warm Temperate Moist Forest on Hills,#2F9218,0.6421208333333334
2279,Vespa velutina,NA,"26004 Logroño, La Rioja, España",inat,-2.43,42.47,1.2656895637512209,440,392,191,Warm Temperate,Dry,Settlement,Hills,Warm Temperate Dry,173,187,99,Warm Temperate Dry Settlement on Hills,#ADBB63,0.5398166666666666
2280,Vespa velutina,NA,"Heidhauser Straße, Essen, Nordrhein-Westfalen, DE",inat,7.02,51.38,0.9963427543640136,967,115,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.6540708333333333
